"BehaviorSpace results (NetLogo 6.1.0)"
"Segregation2.nlogo"
"experiment3"
"11/06/2019 14:37:03:767 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","density","%-similar-wanted","%-similar-maximo","[step]","count turtles with [not happy?]","percent-similar","percent-unhappy"
"6640","85","21","72","53","0","44.26269831509039","0"
"6579","85","21","66","851","0","41.09877264757451","0"
"6641","85","21","73","41","0","44.840294840294845","0"
"6644","85","21","73","38","0","44.76556685685934","0"
"6645","85","21","73","35","0","45.43228965339518","0"
"6643","85","21","73","49","0","44.60478419136765","0"
"6646","85","21","73","49","0","44.940249173658785","0"
"6642","85","21","73","74","0","44.63991899759524","0"
"6648","85","21","73","34","0","45.24643482611959","0"
"6647","85","21","73","47","0","44.79597107438016","0"
"6649","85","21","73","47","0","44.140823589222165","0"
"6650","85","21","73","47","0","44.868735083532215","0"
"6651","85","21","74","48","0","44.35146443514644","0"
"6652","85","21","74","50","0","44.53939927108206","0"
"6655","85","21","74","34","0","44.88982945350429","0"
"6656","85","21","74","38","0","44.80888103948531","0"
"6653","85","21","74","51","0","45.10102935569958","0"
"6657","85","21","74","50","0","44.70692268822638","0"
"6658","85","21","74","42","0","44.573934837092736","0"
"6660","85","21","74","38","0","44.64124111182935","0"
"6661","85","21","75","35","0","47.71836683099482","0"
"6659","85","21","74","42","0","44.22104198280223","0"
"6663","85","21","75","35","0","47.38361149454135","0"
"6654","85","21","74","85","0","44.857849196538936","0"
"6662","85","21","75","51","0","47.605058117256355","0"
"6665","85","21","75","28","0","47.73260359655981","0"
"6666","85","21","75","37","0","47.876802096985585","0"
"6664","85","21","75","46","0","47.453183520599254","0"
"6667","85","21","75","41","0","48.29416224412434","0"
"6670","85","21","75","29","0","47.73076923076923","0"
"6668","85","21","75","41","0","47.956334094947955","0"
"6669","85","21","75","41","0","47.468109779667564","0"
"6674","85","21","76","24","0","48.0138390568939","0"
"6671","85","21","76","49","0","47.100243246703364","0"
"6676","85","21","76","29","0","47.8860413685443","0"
"6675","85","21","76","33","0","47.919582644102306","0"
"6673","85","21","76","45","0","47.50534120899837","0"
"6672","85","21","76","58","0","47.16395680774482","0"
"6677","85","21","76","33","0","47.33358788341606","0"
"6678","85","21","76","35","0","47.99191715079566","0"
"6679","85","21","76","40","0","47.3908550762077","0"
"6684","85","21","77","23","0","47.57441418619379","0"
"6680","85","21","76","44","0","47.09272540983606","0"
"6681","85","21","77","42","0","47.65585402939686","0"
"6686","85","21","77","25","0","47.57036476082292","0"
"6682","85","21","77","44","0","46.89542483660131","0"
"6683","85","21","77","42","0","47.59537715918976","0"
"6685","85","21","77","46","0","47.901610244706475","0"
"6688","85","21","77","31","0","46.92288369756343","0"
"6687","85","21","77","39","0","47.622059195547685","0"
"6691","85","21","78","33","0","47.9214195183777","0"
"6693","85","21","78","34","0","47.47942386831276","0"
"6690","85","21","77","49","0","47.60005147342684","0"
"6692","85","21","78","45","0","47.12861289915436","0"
"6695","85","21","78","27","0","47.920176234287936","0"
"6696","85","21","78","27","0","46.89646400407021","0"
"6689","85","21","77","63","0","47.70795776461499","0"
"6694","85","21","78","41","0","47.60516979219463","0"
"6698","85","21","78","28","0","47.47269494538989","0"
"6697","85","21","78","38","0","47.41179500386299","0"
"6701","85","21","79","33","0","47.03502339107346","0"
"6702","85","21","79","32","0","47.379160821323815","0"
"6699","85","21","78","40","0","47.23650385604113","0"
"6700","85","21","78","36","0","47.2867222578576","0"
"6703","85","21","79","34","0","47.82664280235234","0"
"6704","85","21","79","36","0","47.0945689327763","0"
"6706","85","21","79","28","0","47.48459958932238","0"
"6707","85","21","79","28","0","47.50320102432779","0"
"6705","85","21","79","42","0","47.12702911620716","0"
"6709","85","21","79","27","0","47.24770642201835","0"
"6711","85","21","80","30","0","48.87937547217326","0"
"6708","85","21","79","35","0","47.98516054752462","0"
"6710","85","21","79","34","0","47.52413187915256","0"
"6712","85","21","80","35","0","48.221034797341325","0"
"6713","85","21","80","30","0","48.0601541766713","0"
"6716","85","21","80","27","0","48.4375","0"
"6715","85","21","80","33","0","48.450057405281285","0"
"6719","85","21","80","28","0","48.91050583657587","0"
"6718","85","21","80","30","0","48.36012021429505","0"
"6721","85","21","81","33","0","48.863346104725416","0"
"6717","85","21","80","46","0","48.5297845373891","0"
"6714","85","21","80","58","0","48.80346232179226","0"
"6725","85","21","81","27","0","49.00117508813161","0"
"6720","85","21","80","46","0","48.89719626168224","0"
"6723","85","21","81","42","0","48.056402439024396","0"
"6724","85","21","81","38","0","48.14578005115089","0"
"6722","85","21","81","50","0","48.157216494845365","0"
"6728","85","21","81","28","0","48.78266411727215","0"
"6727","85","21","81","34","0","49.0810524923972","0"
"6729","85","21","81","34","0","48.351789853206284","0"
"6730","85","21","81","37","0","48.67370589750193","0"
"6731","85","21","82","34","0","48.30584324255211","0"
"6733","85","21","82","34","0","48.76980548756924","0"
"6734","85","21","82","27","0","48.18561132886585","0"
"6732","85","21","82","38","0","48.36096696620681","0"
"6726","85","21","81","64","0","48.62135922330097","0"
"6735","85","21","82","44","0","48.26828637890928","0"
"6739","85","21","82","30","0","48.27453987730061","0"
"6736","85","21","82","44","0","48.47077042198993","0"
"6742","85","21","83","36","0","47.944855756956855","0"
"6741","85","21","83","41","0","47.98189362504715","0"
"6738","85","21","82","51","0","48.37687040324626","0"
"6740","85","21","82","54","0","48.491379310344826","0"
"6737","85","21","82","61","0","47.92557203922554","0"
"6743","85","21","83","37","0","48.30026538607355","0"
"6745","85","21","83","29","0","48.962818003913895","0"
"6744","85","21","83","32","0","48.84522138573434","0"
"6747","85","21","83","30","0","48.39201728740308","0"
"6748","85","21","83","27","0","48.49154746423927","0"
"6750","85","21","83","24","0","48.20499809717113","0"
"6752","85","21","84","26","0","50.310398344542165","0"
"6749","85","21","83","43","0","48.23574533367425","0"
"6755","85","21","84","27","0","50.07579585649318","0"
"6753","85","21","84","51","0","50.73567372225091","0"
"6746","85","21","83","74","0","48.669105588495015","0"
"6751","85","21","84","64","0","50.15259409969482","0"
"6754","85","21","84","46","0","50.6201253036696","0"
"6758","85","21","84","32","0","51.295811518324605","0"
"6757","85","21","84","49","0","50.22525421547175","0"
"6759","85","21","84","34","0","51.73505739543476","0"
"6760","85","21","84","27","0","50.46308206843324","0"
"6756","85","21","84","53","0","49.91689042321954","0"
"6761","85","21","85","35","0","50.25009619084263","0"
"6762","85","21","85","35","0","50.18008747105737","0"
"6764","85","21","85","33","0","49.974734714502276","0"
"6765","85","21","85","42","0","50.398867730313945","0"
"6766","85","21","85","46","0","49.66177409061901","0"
"6769","85","21","85","31","0","49.50571318526127","0"
"6768","85","21","85","47","0","50.471635445728715","0"
"6770","85","21","85","29","0","49.69903166710286","0"
"6763","85","21","85","65","0","50.49632589918783","0"
"6772","85","21","86","23","0","52.91053522594088","0"
"6767","85","21","85","61","0","50.777791830024036","0"
"6773","85","21","86","22","0","52.48282121094257","0"
"6771","85","21","86","45","0","52.81070745697897","0"
"6776","85","21","86","25","0","51.76007116533232","0"
"6774","85","21","86","29","0","52.8240855934312","0"
"6775","85","21","86","30","0","52.17391304347826","0"
"6779","85","21","86","25","0","52.58834267831529","0"
"6778","85","21","86","27","0","52.77460317460317","0"
"6781","85","21","87","21","0","51.56830111381385","0"
"6777","85","21","86","50","0","52.31492943797969","0"
"6785","85","21","87","19","0","52.59950732529496","0"
"6782","85","21","87","31","0","53.1805013225847","0"
"6783","85","21","87","30","0","52.57626249679569","0"
"6780","85","21","86","49","0","52.703574654794174","0"
"6791","85","21","88","14","0","53.18763739816371","0"
"6784","85","21","87","42","0","52.132031852042125","0"
"6790","85","21","87","17","0","52.01782304264799","0"
"6786","85","21","87","36","0","52.17278505642755","0"
"6787","85","21","87","34","0","52.2258551307847","0"
"6789","85","21","87","21","0","51.899060126174845","0"
"6792","85","21","88","19","0","52.93005671077504","0"
"6788","85","21","87","40","0","52.70006506180872","0"
"6793","85","21","88","17","0","53.10371417555584","0"
"6795","85","21","88","19","0","53.09454832762708","0"
"6796","85","21","88","20","0","53.41990228850604","0"
"6798","85","21","88","17","0","53.37579617834395","0"
"6794","85","21","88","22","0","54.44513329200248","0"
"6802","85","21","89","12","0","52.71907216494846","0"
"6799","85","21","88","20","0","53.74460522975374","0"
"6797","85","21","88","30","0","54.24852959579527","0"
"6803","85","21","89","16","0","53.50966429298067","0"
"6804","85","21","89","20","0","53.845172809590615","0"
"6800","85","21","88","34","0","54.23020167240531","0"
"6801","85","21","89","31","0","52.36235353408089","0"
"6807","85","21","89","16","0","53.25607759163623","0"
"6806","85","21","89","18","0","53.12939971841802","0"
"6805","85","21","89","27","0","53.25910171399975","0"
"6809","85","21","89","19","0","53.39285714285714","0"
"6808","85","21","89","24","0","53.04752066115702","0"
"6810","85","21","89","16","0","53.78085412041269","0"
"6811","85","21","90","17","0","53.53647962343615","0"
"6816","85","21","90","15","0","53.385416666666664","0"
"6814","85","21","90","21","0","53.10587316056778","0"
"6812","85","21","90","25","0","53.59003685347567","0"
"6815","85","21","90","23","0","53.813882532418","0"
"6818","85","21","90","22","0","53.39015392443709","0"
"6817","85","21","90","22","0","52.88792553869692","0"
"6813","85","21","90","32","0","53.191489361702125","0"
"6819","85","21","90","20","0","53.653471771576896","0"
"6820","85","21","90","26","0","53.06642866250159","0"
"6824","85","22","60","1000","141","39.267352185089976","6.444241316270567"
"6825","85","22","60","1000","187","40.50895871202285","8.542713567839195"
"6827","85","22","60","1000","181","40.15523932729625","8.238507055075102"
"6826","85","22","60","1000","212","40.69115021678144","9.592760180995477"
"6828","85","22","60","1000","173","40.17500965126754","7.881548974943052"
"6822","85","22","60","1000","151","40.38780456690905","6.820234869015357"
"6821","85","22","60","1000","151","39.168954329922634","6.78956834532374"
"6823","85","22","60","1000","156","40.10043942247332","7.027027027027027"
"6829","85","22","60","1000","189","40.33419023136246","8.60655737704918"
"6832","85","22","61","1000","137","39.793014230271666","6.264288980338363"
"6831","85","22","61","1000","202","40.1669877970456","9.169314571039491"
"6830","85","22","60","1000","210","40.555343268373456","9.502262443438914"
"6833","85","22","61","1000","164","39.33298728263691","7.495429616087751"
"6834","85","22","61","1000","176","39.869024230517354","8.077099586966497"
"6835","85","22","61","1000","151","39.8630658044884","6.8356722498868265"
"6836","85","22","61","1000","156","40.2377972465582","6.961178045515395"
"6837","85","22","61","1000","157","39.7968253968254","7.104072398190045"
"6838","85","22","61","1000","147","39.84325622550878","6.642566651604158"
"6839","85","22","61","1000","131","39.59672337744171","5.911552346570397"
"6841","85","22","62","1000","108","38.591932689928235","4.8452220726783315"
"6840","85","22","61","1000","126","39.12562937492325","5.6000000000000005"
"6843","85","22","62","1000","135","39.58996561823507","6.100316312697696"
"6842","85","22","62","1000","197","39.519817073170735","8.822212270488132"
"6844","85","22","62","1000","143","39.69407265774378","6.4911484339537004"
"6851","85","22","63","586","0","41.069084834745254","0"
"6845","85","22","62","1000","99","39.54116059379217","4.407836153161175"
"6847","85","22","62","1000","171","39.956275720164605","7.7656675749318795"
"6846","85","22","62","1000","161","39.78726098518425","7.281772953414745"
"6853","85","22","63","404","0","40.90964665607043","0"
"6849","85","22","62","1000","123","39.53905249679897","5.621572212065813"
"6848","85","22","62","1000","224","40.911451571020514","10.191082802547772"
"6850","85","22","62","1000","155","39.83627204030227","6.969424460431655"
"6858","85","22","63","140","0","41.358399029714974","0"
"6852","85","22","63","1000","24","40.63488344851822","1.073345259391771"
"6860","85","22","63","221","0","41.07402031930334","0"
"6857","85","22","63","330","0","40.984802431610944","0"
"6863","85","22","64","106","0","41.1973555337904","0"
"6854","85","22","63","438","0","40.67615658362989","0"
"6861","85","22","64","261","0","40.67694531438208","0"
"6866","85","22","64","194","0","40.92621854868117","0"
"6859","85","22","63","671","0","40.217777251745765","0"
"6868","85","22","64","277","0","40.963710646479214","0"
"6869","85","22","64","204","0","41.23268036311515","0"
"6856","85","22","63","994","0","40.76288413248834","0"
"6855","85","22","63","1000","21","41.36455485558065","0.9519492293744334"
"6870","85","22","64","147","0","41.00337674867342","0"
"6867","85","22","64","756","0","40.897605582962335","0"
"6873","85","22","65","188","0","41.014319809069214","0"
"6872","85","22","65","213","0","41.4792543595911","0"
"6862","85","22","64","1000","8","40.70001182452406","0.36199095022624433"
"6871","85","22","65","409","0","40.84861560589716","0"
"6864","85","22","64","975","0","40.282974742750234","0"
"6865","85","22","64","1000","25","40.4526503871352","1.1261261261261262"
"6877","85","22","65","221","0","41.51104601489076","0"
"6874","85","22","65","528","0","40.950792326939116","0"
"6882","85","22","66","145","0","41.24536871040995","0"
"6881","85","22","66","210","0","41.42941523922032","0"
"6879","85","22","65","323","0","41.27669786417086","0"
"6875","85","22","65","590","0","40.83028659039981","0"
"6878","85","22","65","605","0","40.79207920792079","0"
"6887","85","22","66","257","0","41.16790093480636","0"
"6883","85","22","66","500","0","41.104946287333256","0"
"6880","85","22","65","745","0","40.717274357441724","0"
"6885","85","22","66","514","0","40.748714268628156","0"
