"BehaviorSpace results (NetLogo 6.1.0)"
"Segregation2.nlogo"
"experiment2"
"11/06/2019 12:49:50:393 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","density","%-similar-wanted","[step]","count turtles with [not happy?]","percent-similar","percent-unhappy"
"9690","98","60","1000","42","97.82170229931424","1.6568047337278107"
"9689","98","60","1000","78","95.00996015936255","3.0540328895849647"
"9752","99","16","11","0","54.437695924764895","0"
"9721","99","13","1000","1","56.881635863153754","0.038880248833592534"
"9754","99","16","11","0","55.29944838455477","0"
"9755","99","16","19","0","57.46922698178237","0"
"9743","99","15","1000","19","56.98935234932109","0.7364341085271318"
"9746","99","15","1000","3","55.176482155146985","0.11668611435239205"
"9757","99","16","15","0","58.619005762281475","0"
"9759","99","16","10","0","58.00669686822927","0"
"9758","99","16","44","0","56.85134069400631","0"
"9747","99","15","1000","9","57.65335929892892","0.348297213622291"
"9749","99","15","1000","2","54.93608652900688","0.07779074290159471"
"9762","99","17","38","0","57.495816517373754","0"
"9763","99","17","20","0","56.04330708661417","0"
"9764","99","17","11","0","56.83920488092895","0"
"9750","99","15","1000","3","57.51864939144091","0.1165954139137194"
"9765","99","17","11","0","56.51492902594224","0"
"9753","99","16","1000","6","55.871397765144096","0.23300970873786409"
"9767","99","17","102","0","54.879246023954444","0"
"9769","99","17","43","0","57.11307455574307","0"
"9770","99","17","37","0","55.831217034577065","0"
"9771","99","18","10","0","57.412504915454186","0"
"9773","99","18","12","0","55.77775588611959","0"
"9774","99","18","9","0","57.944295767667754","0"
"9775","99","18","16","0","56.120159953184434","0"
"9751","99","16","1000","24","54.43347345781602","0.9305932531989143"
"9777","99","18","13","0","57.04889063420381","0"
"9776","99","18","63","0","56.12605537011584","0"
"9779","99","18","18","0","55.90520208476744","0"
"9780","99","18","12","0","58.68929198361615","0"
"9781","99","19","43","0","56.17811854910057","0"
"9782","99","19","12","0","57.43368894978956","0"
"9783","99","19","10","0","58.5945945945946","0"
"9756","99","16","1000","6","55.32204709087372","0.23210831721470018"
"9760","99","16","1000","10","58.11420722135008","0.3885003885003885"
"9761","99","17","1000","7","55.83202202989772","0.2722676001555815"
"9766","99","17","1000","9","57.127472097121604","0.3492433061699651"
"9768","99","17","1000","25","56.36256851996868","0.9701202949165697"
"9789","99","19","38","0","54.941488838627194","0"
"9778","99","18","1000","5","57.30084165198669","0.19402405898331393"
"9772","99","18","1000","14","55.01811416821698","0.543267365153279"
"9792","99","20","33","0","57.236136828769126","0"
"9793","99","20","10","0","56.9898753894081","0"
"9794","99","20","44","0","54.976671850699844","0"
"9795","99","20","12","0","54.748109594422075","0"
"9785","99","19","1000","2","56.36861670905889","0.07757951900698215"
"9796","99","20","21","0","55.68792110145494","0"
"9797","99","20","13","0","57.34560046980523","0"
"9798","99","20","13","0","56.650102309266295","0"
"9800","99","20","14","0","55.720812676193255","0"
"9784","99","19","1000","24","53.47562169571177","0.9313154831199069"
"9788","99","19","1000","2","56.95545766030348","0.07760962359332557"
"9787","99","19","1000","11","54.670329670329664","0.4273504273504274"
"9803","99","21","22","0","56.53450807635829","0"
"9804","99","21","8","0","54.103194103194106","0"
"9806","99","21","9","0","55.96294106051646","0"
"9786","99","19","1000","23","56.02362204724409","0.8949416342412451"
"9808","99","21","54","0","57.76841692789969","0"
"9809","99","21","10","0","57.11901021209741","0"
"9810","99","21","17","0","56.690901945372374","0"
"9811","99","22","14","0","54.608678616906644","0"
"9790","99","19","1000","3","54.74538168311993","0.11632415664986429"
"9791","99","20","1000","17","56.00156647738398","0.6596818005432673"
"9814","99","22","8","0","57.57903004123307","0"
"9799","99","20","1000","15","54.397967161845195","0.5816207832493214"
"9801","99","21","1000","24","56.22478102548961","0.933852140077821"
"9817","99","22","8","0","56.55124926224671","0"
"9802","99","21","1000","19","56.11122027903321","0.7387247278382582"
"9819","99","22","16","0","54.41492478999804","0"
"9805","99","21","1000","6","55.59909865778388","0.2329192546583851"
"9821","99","23","9","0","57.934087555336944","0"
"9822","99","23","29","0","56.52002367330834","0"
"9823","99","23","15","0","56.08121427163414","0"
"9824","99","23","8","0","56.95318646734855","0"
"9825","99","23","26","0","57.15545971378161","0"
"9826","99","23","9","0","55.157214222744635","0"
"9812","99","22","1000","1","56.29932768196434","0.03871467286101432"
"9807","99","21","1000","23","54.10684637171599","0.8914728682170543"
"9813","99","22","1000","29","56.17577197149644","1.1314865392118612"
"9815","99","22","1000","14","54.7217868338558","0.5434782608695652"
"9816","99","22","1000","8","55.53040740011809","0.311284046692607"
"9818","99","22","1000","4","54.3604938271605","0.15594541910331383"
"9832","99","24","13","0","55.85594378293969","0"
"9820","99","22","1000","7","57.24037055095076","0.2711076684740511"
"9835","99","24","11","0","57.96830396692588","0"
"9836","99","24","12","0","56.62863886703383","0"
"9837","99","24","12","0","56.34787747463804","0"
"9838","99","24","12","0","54.494547597995876","0"
"9827","99","23","1000","2","55.43425285115509","0.0774593338497289"
"9828","99","23","1000","2","55.71526351813826","0.07757951900698215"
"9841","99","25","10","0","57.049827331031075","0"
"9840","99","24","21","0","58.32264430192402","0"
"9829","99","23","1000","4","56.25427204374572","0.15503875968992248"
"9830","99","23","1000","1","56.628284617655744","0.038910505836575876"
"9844","99","25","44","0","56.740304369170346","0"
"9846","99","25","12","0","55.7008059760173","0"
"9847","99","25","12","0","55.59361847900558","0"
"9831","99","24","1000","14","55.696078431372555","0.5436893203883495"
"9833","99","24","1000","2","57.16798592788038","0.07754943776657619"
"9849","99","25","9","0","57.3901985718478","0"
"9850","99","25","10","0","55.78811625830771","0"
"9851","99","26","15","0","75.13258691809075","0"
"9852","99","26","18","0","74.57843137254902","0"
"9834","99","24","1000","9","57.12331444205589","0.34897246994959286"
"9853","99","26","26","0","74.40711462450594","0"
"9854","99","26","23","0","76.30336415502656","0"
"9857","99","26","22","0","74.74358974358975","0"
"9858","99","26","17","0","75.14185090980239","0"
"9855","99","26","62","0","73.5650136665365","0"
"9859","99","26","22","0","74.25262324292218","0"
"9839","99","24","1000","3","56.00195982361588","0.11650485436893204"
"9862","99","27","26","0","75.6635001469004","0"
"9863","99","27","23","0","76.66829985301324","0"
"9864","99","27","18","0","72.37634514759601","0"
"9865","99","27","21","0","75.42323409223584","0"
"9843","99","25","1000","4","57.438702744944806","0.15503875968992248"
"9867","99","27","20","0","75.45632973503434","0"
"9868","99","27","34","0","74.95576960880676","0"
"9845","99","25","1000","4","56.05763575769457","0.15533980582524273"
"9842","99","25","1000","25","55.5609995100441","0.9704968944099378"
"9871","99","28","17","0","75.66617862371888","0"
"9872","99","28","24","0","72.82352941176471","0"
"9848","99","25","1000","3","57.28450814843904","0.1165954139137194"
"9873","99","28","20","0","75.7258542366186","0"
"9874","99","28","14","0","73.59029968454259","0"
"9875","99","28","34","0","75.63303467082197","0"
"9856","99","26","1000","5","75.73802541544477","0.1939487975174554"
"9878","99","28","26","0","75.21459227467811","0"
"9860","99","26","1000","2","74.98532576795147","0.07757951900698215"
"9880","99","28","17","0","76.19234543670265","0"
"9861","99","27","1000","15","74.07007557169496","0.582977069568597"
"9866","99","27","1000","23","73.05252725470763","0.8980866848887153"
"9883","99","29","27","0","76.39897899077165","0"
"9869","99","27","1000","3","73.72227108374865","0.11632415664986429"
"9885","99","29","31","0","75.79399980455389","0"
"9886","99","29","17","0","73.8268927444795","0"
"9887","99","29","19","0","76.03749633824822","0"
"9876","99","28","1000","14","73.71669278996865","0.5434782608695652"
"9877","99","28","1000","23","75.01463985945735","0.8911274699728787"
"9870","99","27","1000","37","73.63698429727884","1.4329976762199845"
"9891","99","30","28","0","77.9136901849496","0"
"9881","99","29","1000","6","76.33985642639394","0.2333722287047841"
"9892","99","30","16","0","74.41337504888541","0"
"9879","99","28","1000","13","73.29567588624853","0.5030959752321982"
"9895","99","30","27","0","75.76500588466065","0"
"9882","99","29","1000","19","75.47978567949343","0.7355787843592722"
"9897","99","30","17","0","75.96125623715879","0"
"9884","99","29","1000","30","74.52959623676989","1.1650485436893203"
"9899","99","30","17","0","73.69658957271659","0"
"9888","99","29","1000","15","74.70150714425523","0.5820721769499418"
"9901","99","31","53","0","75.38491713248995","0"
"9889","99","29","1000","19","75.90408805031447","0.7387247278382582"
"9903","99","31","17","0","75.667421928874","0"
"9890","99","29","1000","10","75.83096381998236","0.3883495145631068"
"9904","99","31","20","0","74.75416220426443","0"
"9894","99","30","1000","4","75.40117416829746","0.15521924718665114"
"9907","99","31","17","0","75.0048971596474","0"
"9896","99","30","1000","23","75.15412466973285","0.892510671323244"
"9893","99","30","1000","46","73.07616996279617","1.785021342646488"
"9900","99","30","1000","8","74.52737298148877","0.3114052160373686"
"9911","99","32","23","0","75.64140371571808","0"
"9898","99","30","1000","51","71.19143502602888","1.9821220365332297"
"9902","99","31","1000","28","74.30644054504461","1.087378640776699"
"9914","99","32","40","0","76.18579019877977","0"
"9915","99","32","23","0","74.89478320446314","0"
"9908","99","31","1000","12","75.0441956393636","0.46656298600311047"
"9905","99","31","1000","26","71.78707969806881","1.0097087378640777"
"9918","99","32","20","0","77.51816218338897","0"
"9906","99","31","1000","32","74.86741308190925","1.244167962674961"
"9910","99","31","1000","2","75.53610072791659","0.07785130400934215"
"9909","99","31","1000","15","76.77734375","0.5813953488372093"
"9912","99","32","1000","5","74.73218673218673","0.19455252918287938"
"9913","99","32","1000","14","76.78815045800039","0.5420054200542005"
"9924","99","33","30","0","75.64619164619165","0"
"9916","99","32","1000","17","74.70790378006873","0.6607073455110766"
"9917","99","32","1000","23","75.18974864465254","0.8959875340864824"
"9920","99","32","1000","15","73.3709944482322","0.5807200929152149"
"9928","99","33","17","0","75.44933833695437","0"
"9919","99","32","1000","37","72.4948372504671","1.4391287436795022"
"9923","99","33","1000","9","77.08578143360752","0.34937888198757766"
"9922","99","33","1000","36","73.21884200196271","1.3986013986013985"
"9921","99","33","1000","33","73.12206572769952","1.2800620636152056"
"9933","99","34","38","0","78.74476171913068","0"
"9925","99","33","1000","5","75.53379040156709","0.19409937888198758"
"9926","99","33","1000","13","75.27979579815432","0.5052467936261174"
"9936","99","34","18","0","76.99289660615626","0"
"9927","99","33","1000","9","75.7465974738079","0.34937888198757766"
"9938","99","34","21","0","77.55001478269439","0"
"9931","99","34","1000","13","75.49812586308937","0.506427736657577"
"9929","99","33","1000","13","74.79842674532941","0.5056398288603656"
"9930","99","33","1000","25","73.86084046845784","0.9727626459143969"
"9932","99","34","1000","8","75.65225856697819","0.30959752321981426"
"9934","99","34","1000","17","74.11197481058743","0.6614785992217899"
"9935","99","34","1000","35","72.57685529665166","1.3581684128831975"
"9937","99","34","1000","16","77.02914140426364","0.6206361520558572"
"9939","99","34","1000","11","76.40317367029093","0.42701863354037267"
"9940","99","34","1000","7","74.11385606874329","0.2713178294573643"
"9943","99","35","1000","10","75.23510971786834","0.3885003885003885"
"9944","99","35","1000","2","76.78536489923694","0.07760962359332557"
"9949","99","35","14","0","76.74760133150578","0"
"9942","99","35","1000","29","74.00155854276251","1.1227255129694156"
"9941","99","35","1000","44","72.06698471424399","1.7027863777089782"
"9945","99","35","1000","17","74.44477346757476","0.6625097427903351"
"9954","99","36","36","0","73.96170839469809","0"
"9947","99","35","1000","14","76.97232345119669","0.5451713395638629"
"9946","99","35","1000","18","72.96819787985865","0.6995724834823164"
"9957","99","36","18","0","76.80244600059177","0"
"9948","99","35","1000","35","74.38089622641509","1.3608087091757388"
"9951","99","36","1000","7","74.31473082232301","0.2726918582002337"
"9950","99","35","1000","14","76.44973909618982","0.544959128065395"
"9952","99","36","1000","21","76.05079240082685","0.8174386920980926"
"9953","99","36","1000","1","75.52481852069845","0.0388651379712398"
"9955","99","36","1000","33","72.72994704844086","1.2815533980582523"
"9964","99","37","21","0","74.88212180746562","0"
"9956","99","36","1000","14","73.35215655729725","0.541795665634675"
"9966","99","37","19","0","76.1035903472631","0"
"9958","99","36","1000","29","74.9384297113585","1.129283489096573"
"9960","99","36","1000","16","74.76213830308976","0.6216006216006216"
"9961","99","37","1000","23","73.93091300518641","0.892510671323244"
"9970","99","37","15","0","77.6988912662906","0"
"9962","99","37","1000","13","75.6049577021444","0.5058365758754864"
"9959","99","36","1000","57","74.42294470091346","2.2161741835147746"
"9971","99","38","33","0","86.04443562785161","0"
"9973","99","38","34","0","85.9789391575663","0"
"9974","99","38","32","0","84.2809364548495","0"
"9972","99","38","78","0","84","0"
"9975","99","38","29","0","85.97423035310318","0"
"9976","99","38","37","0","84.62140481314812","0"
"9977","99","38","34","0","86.12221031088588","0"
"9978","99","38","54","0","85.5996869497163","0"
"9979","99","38","42","0","87.31108930323846","0"
"9980","99","38","35","0","84.24260296864249","0"
"9981","99","39","24","0","83.92245177714678","0"
"9982","99","39","34","0","86.64893092915558","0"
"9963","99","37","1000","29","74.46933962264151","1.1275272161741834"
"9983","99","39","35","0","86.7094861660079","0"
"9985","99","39","28","0","84.97302599313389","0"
"9986","99","39","31","0","86.52059082461116","0"
"9987","99","39","42","0","85.75200469391746","0"
"9988","99","39","34","0","84.9838693909473","0"
"9989","99","39","27","0","84.49901768172889","0"
"9990","99","39","40","0","86.87383589844133","0"
"9992","99","40","35","0","85.89442815249267","0"
"9965","99","37","1000","3","75.4507357957314","0.11618900077459333"
"9994","99","40","38","0","85.55708390646492","0"
"9995","99","40","29","0","85.66673193655767","0"
"9996","99","40","28","0","86.13696482805918","0"
"9997","99","40","46","0","84.20795465650347","0"
"9998","99","40","28","0","83.71341881178428","0"
"9999","99","40","36","0","84.67734014340438","0"
